Basis set,Reference,Target,APDFT$n$,Bond length,"$|\Delta ho|$",$E^{	ext{APDFT}}$,$ E^{	ext{T[R]}}$,$E^{	ext{CCSD}}$,$|\Delta E_{	ext{APDFT}}|$,$\Delta E_{	ext{trunc}}$,$\Delta E_{	ext{BS}}$
sto3G,HAl,HeMg,5,2.8,3.4820893861426,-198.16167126790452,-198.409688720927,-199.729352406973,1.567681139068469,0.24801745302247014,1.319663686045999
sto3G,HAl,HeMg,1,2.9000000000000004,3.5042916950607337,-197.3925033728534,-198.425722873571,-199.745548316502,2.353044943648598,1.0332195007175926,1.3198254429310055
sto3G,HAl,HeMg,2,2.9000000000000004,3.5042916950607337,-198.52646622622794,-198.425722873571,-199.745548316502,1.219082090274071,-0.10074335265693435,1.3198254429310055
sto3G,HAl,HeMg,3,2.9000000000000004,3.5042916950607337,-198.59081552772147,-198.425722873571,-199.745548316502,1.1547327887805352,-0.16509265415047025,1.3198254429310055
sto3G,HAl,HeMg,4,2.9000000000000004,3.5042916950607337,-198.35949886488424,-198.425722873571,-199.745548316502,1.3860494516177653,0.06622400868675982,1.3198254429310055
sto3G,HAl,HeMg,5,2.9000000000000004,3.5042916950607337,-198.09477812055925,-198.425722873571,-199.745548316502,1.650770195942755,0.3309447530117495,1.3198254429310055
sto3G,HAl,HeMg,1,3.0,3.519535142147653,-197.39477019344042,-198.439211781375,-199.759610812567,2.364840619126568,1.0444415879345854,1.3203990311919824
sto3G,HAl,HeMg,2,3.0,3.519535142147653,-198.55985709962485,-198.439211781375,-199.759610812567,1.1997537129421403,-0.12064531824984215,1.3203990311919824
sto3G,HAl,HeMg,3,3.0,3.519535142147653,-198.63436933609816,-198.439211781375,-199.759610812567,1.1252414764688297,-0.19515755472315277,1.3203990311919824
sto3G,HAl,HeMg,4,3.0,3.519535142147653,-198.35914473852168,-198.439211781375,-199.759610812567,1.4004660740453119,0.08006704285332944,1.3203990311919824
sto3G,HAl,HeMg,5,3.0,3.519535142147653,-197.99720123763976,-198.439211781375,-199.759610812567,1.7624095749272328,0.4420105437352504,1.3203990311919824
sto3G,HAl,HeMg,1,3.1,3.535126252834048,-197.3949866328247,-198.450604928914,-199.771878972176,2.376892339351315,1.0556182960893068,1.321274043262008
sto3G,HAl,HeMg,2,3.1,3.535126252834048,-198.59284730260254,-198.450604928914,-199.771878972176,1.179031669573476,-0.1422423736885321,1.321274043262008
sto3G,HAl,HeMg,3,3.1,3.535126252834048,-198.6828558242862,-198.450604928914,-199.771878972176,1.0890231478898045,-0.23225089537220356,1.321274043262008
sto3G,HAl,HeMg,4,3.1,3.535126252834048,-198.35202427155235,-198.450604928914,-199.771878972176,1.4198547006236595,0.09858065736165145,1.321274043262008
sto3G,HAl,HeMg,5,3.1,3.535126252834048,-197.86083837495943,-198.450604928914,-199.771878972176,1.9110405972165836,0.5897665539545756,1.321274043262008
sto3G,HAl,HeMg,1,3.2,3.550076336867015,-197.3934450034801,-198.46026120338,-199.782615223265,2.389170219784887,1.066816199899904,1.3223540198849832
sto3G,HAl,HeMg,2,3.2,3.550076336867015,-198.62586493427605,-198.46026120338,-199.782615223265,1.1567502889889454,-0.16560373089603786,1.3223540198849832
sto3G,HAl,HeMg,3,3.2,3.550076336867015,-198.73790550734998,-198.46026120338,-199.782615223265,1.044709715915019,-0.2776443039699643,1.3223540198849832
sto3G,HAl,HeMg,4,3.2,3.550076336867015,-198.3367231126641,-198.46026120338,-199.782615223265,1.4458921106009086,0.12353809071592536,1.3223540198849832
sto3G,HAl,HeMg,5,3.2,3.550076336867015,-197.67511361180811,-198.46026120338,-199.782615223265,2.1075016114568825,0.7851475915718993,1.3223540198849832
sto3G,HAl,LiNa,1,1.3,6.703583697030595,-154.60591042403036,-158.593492558531,-165.192450766122,10.586540342091638,3.9875821345006557,6.598958207590982
sto3G,HAl,LiNa,2,1.3,6.703583697030595,-157.47035743028638,-158.593492558531,-165.192450766122,7.722093335835609,1.123135128244627,6.598958207590982
sto3G,HAl,LiNa,3,1.3,6.703583697030595,-158.94652989138257,-158.593492558531,-165.192450766122,6.245920874739426,-0.3530373328515566,6.598958207590982
sto3G,HAl,LiNa,4,1.3,6.703583697030595,-159.2827155955239,-158.593492558531,-165.192450766122,5.909735170598083,-0.6892230369928996,6.598958207590982
sto3G,HAl,LiNa,5,1.3,6.703583697030595,-159.32033982103678,-158.593492558531,-165.192450766122,5.872110945085211,-0.7268472625057711,6.598958207590982
sto3G,HAl,LiNa,1,1.4000000000000001,6.767613304429688,-154.9808797573058,-158.937228179717,-165.689095415266,10.70821565796021,3.9563484224112244,6.7518672355489855
sto3G,HAl,LiNa,2,1.4000000000000001,6.767613304429688,-158.08692708645893,-158.937228179717,-165.689095415266,7.602168328807068,0.8503010932580821,6.7518672355489855
sto3G,HAl,LiNa,3,1.4000000000000001,6.767613304429688,-159.59460994792008,-158.937228179717,-165.689095415266,6.094485467345919,-0.6573817682030665,6.7518672355489855
sto3G,HAl,LiNa,4,1.4000000000000001,6.767613304429688,-159.68919825618528,-158.937228179717,-165.689095415266,5.999897159080717,-0.7519700764682682,6.7518672355489855
sto3G,HAl,LiNa,5,1.4000000000000001,6.767613304429688,-159.0833766715086,-158.937228179717,-165.689095415266,6.605718743757393,-0.1461484917915925,6.7518672355489855
sto3G,HAl,LiNa,1,1.5,6.795262957305698,-155.27689568538148,-159.169721991972,-166.058076888741,10.781181203359523,3.8928263065905355,6.888354896768988
sto3G,HAl,LiNa,2,1.5,6.795262957305698,-158.55419338493675,-159.169721991972,-166.058076888741,7.503883503804246,0.6155286070352588,6.888354896768988
sto3G,HAl,LiNa,3,1.5,6.795262957305698,-159.96601470343873,-159.169721991972,-166.058076888741,6.092062185302268,-0.7962927114667195,6.888354896768988
sto3G,HAl,LiNa,4,1.5,6.795262957305698,-159.67390098029276,-159.169721991972,-166.058076888741,6.384175908448242,-0.5041789883207457,6.888354896768988
sto3G,HAl,LiNa,5,1.5,6.795262957305698,-158.4423066464272,-159.169721991972,-166.058076888741,7.6157702423138005,0.7274153455448129,6.888354896768988
sto3G,HAl,LiNa,1,1.6,6.826753048533884,-155.5014550955264,-159.343855453349,-166.333520169373,10.832065073846593,3.8424003578225836,6.989664716024009
sto3G,HAl,LiNa,2,1.6,6.826753048533884,-158.89414600836506,-159.343855453349,-166.333520169373,7.439374161007947,0.44970944498393806,6.989664716024009
sto3G,HAl,LiNa,3,1.6,6.826753048533884,-160.1495037664143,-159.343855453349,-166.333520169373,6.18401640295869,-0.8056483130653191,6.989664716024009
sto3G,HAl,LiNa,4,1.6,6.826753048533884,-159.50633285078268,-159.343855453349,-166.333520169373,6.827187318590319,-0.16247739743369038,6.989664716024009
sto3G,HAl,LiNa,5,1.6,6.826753048533884,-158.02606842058526,-159.343855453349,-166.333520169373,8.307451748787742,1.3177870327637322,6.989664716024009
sto3G,HAl,LiNa,1,1.7000000000000002,6.844970707294779,-155.66712002000517,-159.48753796191,-166.54024190959,10.873121889584837,3.8204179419048216,7.0527039476800155
sto3G,HAl,LiNa,2,1.7000000000000002,6.844970707294779,-159.14278956450127,-159.48753796191,-166.54024190959,7.3974523450887375,0.344748397408722,7.0527039476800155
sto3G,HAl,LiNa,3,1.7000000000000002,6.844970707294779,-160.23734828324015,-159.48753796191,-166.54024190959,6.3028936263498565,-0.749810321330159,7.0527039476800155
sto3G,HAl,LiNa,4,1.7000000000000002,6.844970707294779,-159.34498695445868,-159.48753796191,-166.54024190959,7.1952549551313325,0.142551007451317,7.0527039476800155
sto3G,HAl,LiNa,5,1.7000000000000002,6.844970707294779,-157.90195090241497,-159.48753796191,-166.54024190959,8.638291007175042,1.585587059495026,7.0527039476800155
sto3G,HAl,LiNa,1,1.8,6.87855280496794,-155.78674279203616,-159.60892051161,-166.696172975745,10.909430183708821,3.82217771957383,7.087252464134991
sto3G,HAl,LiNa,2,1.8,6.87855280496794,-159.3312785432804,-159.60892051161,-166.696172975745,7.364894432464581,0.27764196832958987,7.087252464134991
sto3G,HAl,LiNa,3,1.8,6.87855280496794,-160.28530844482486,-159.60892051161,-166.696172975745,6.410864530920122,-0.676387933214869,7.087252464134991
sto3G,HAl,LiNa,4,1.8,6.87855280496794,-159.22693409074117,-159.60892051161,-166.696172975745,7.4692388850038185,0.3819864208688273,7.087252464134991
sto3G,HAl,LiNa,5,1.8,6.87855280496794,-157.9280104215404,-159.60892051161,-166.696172975745,8.768162554204594,1.6809100900696023,7.087252464134991
sto3G,HAl,LiNa,1,1.9000000000000001,6.890750998118223,-155.8711316186767,-159.709891609335,-166.814310579062,10.943178960385296,3.838759990658275,7.104418969727021
sto3G,HAl,LiNa,2,1.9000000000000001,6.890750998118223,-159.48122689858565,-159.709891609335,-166.814310579062,7.3330836804763635,0.22866471074934225,7.104418969727021
sto3G,HAl,LiNa,3,1.9000000000000001,6.890750998118223,-160.31937499334376,-159.709891609335,-166.814310579062,6.4949355857182525,-0.6094833840087688,7.104418969727021
sto3G,HAl,LiNa,4,1.9000000000000001,6.890750998118223,-159.1408389400971,-159.709891609335,-166.814310579062,7.673471638964912,0.569052669237891,7.104418969727021
sto3G,HAl,LiNa,5,1.9000000000000001,6.890750998118223,-157.98204599363999,-159.709891609335,-166.814310579062,8.832264585422024,1.7278456156950028,7.104418969727021
sto3G,HAl,LiNa,1,2.0,6.921285082665695,-155.92880088462067,-159.792632302242,-166.904151970026,10.975351085405322,3.863831417621327,7.111519667783995
sto3G,HAl,LiNa,2,2.0,6.921285082665695,-159.60663712416974,-159.792632302242,-166.904151970026,7.297514845856256,0.18599517807226107,7.111519667783995
sto3G,HAl,LiNa,3,2.0,6.921285082665695,-160.35014508391862,-159.792632302242,-166.904151970026,6.5540068861073735,-0.5575127816766212,7.111519667783995
sto3G,HAl,LiNa,4,2.0,6.921285082665695,-159.0674915758083,-159.792632302242,-166.904151970026,7.836660394217688,0.7251407264336933,7.111519667783995
sto3G,HAl,LiNa,5,2.0,6.921285082665695,-157.99348871733486,-159.792632302242,-166.904151970026,8.910663252691137,1.7991435849071422,7.111519667783995
sto3G,HAl,LiNa,1,2.1,6.934419923023821,-155.96609717462474,-159.856912290242,-166.972702578027,11.006605403402261,3.890815115617272,7.115790287784989
sto3G,HAl,LiNa,2,2.1,6.934419923023821,-159.7162576178331,-159.856912290242,-166.972702578027,7.256444960193903,0.14065467240891394,7.115790287784989
sto3G,HAl,LiNa,3,2.1,6.934419923023821,-160.3817011423636,-159.856912290242,-166.972702578027,6.591001435663401,-0.5247888521215884,7.115790287784989
sto3G,HAl,LiNa,4,2.1,6.934419923023821,-158.99150205437772,-159.856912290242,-166.972702578027,7.981200523649278,0.8654102358642888,7.115790287784989
sto3G,HAl,LiNa,5,2.1,6.934419923023821,-157.92178584082836,-159.856912290242,-166.972702578027,9.050916737198634,1.9351264494136444,7.115790287784989
sto3G,HAl,LiNa,1,2.2,6.950610541807551,-155.98798330201058,-159.906759387418,-167.025175870823,11.03719256881243,3.9187760854074156,7.118416483405014
sto3G,HAl,LiNa,2,2.2,6.950610541807551,-159.81611722473554,-159.906759387418,-167.025175870823,7.20905864608747,0.09064216268245673,7.118416483405014
sto3G,HAl,LiNa,3,2.2,6.950610541807551,-160.41641098985716,-159.906759387418,-167.025175870823,6.60876488096585,-0.5096516024391633,7.118416483405014
sto3G,HAl,LiNa,4,2.2,6.950610541807551,-158.90248143064784,-159.906759387418,-167.025175870823,8.122694440175167,1.004277956770153,7.118416483405014
sto3G,HAl,LiNa,5,2.2,6.950610541807551,-157.7366484826537,-159.906759387418,-167.025175870823,9.288527388169314,2.1701109047643,7.118416483405014
sto3G,HAl,LiNa,1,2.3,6.980399647135658,-155.9980490321747,-159.944331892134,-167.065484252877,11.067435220702322,3.9462828599592967,7.121152360743025
sto3G,HAl,LiNa,2,2.3,6.980399647135658,-159.9099581632051,-159.944331892134,-167.065484252877,7.155526089671923,0.03437372892889812,7.121152360743025
sto3G,HAl,LiNa,3,2.3,6.980399647135658,-160.4559694114169,-159.944331892134,-167.065484252877,6.609514841460111,-0.5116375192829139,7.121152360743025
sto3G,HAl,LiNa,4,2.3,6.980399647135658,-158.7929006851453,-159.944331892134,-167.065484252877,8.272583567731715,1.1514312069886898,7.121152360743025
sto3G,HAl,LiNa,5,2.3,6.980399647135658,-157.40570980993064,-159.944331892134,-167.065484252877,9.659774442946372,2.5386220822033465,7.121152360743025
sto3G,HAl,LiNa,1,2.4000000000000004,6.997459941174084,-155.99924228112747,-159.971675700514,-167.096589618022,11.09734733689453,3.972433419386533,7.124913917507996
sto3G,HAl,LiNa,2,2.4000000000000004,6.997459941174084,-160.00085451679553,-159.971675700514,-167.096589618022,7.095735101226467,-0.029178816281529407,7.124913917507996
sto3G,HAl,LiNa,3,2.4000000000000004,6.997459941174084,-160.5029822176571,-159.971675700514,-167.096589618022,6.593607400364903,-0.5313065171430935,7.124913917507996
sto3G,HAl,LiNa,4,2.4000000000000004,6.997459941174084,-158.65679849864736,-159.971675700514,-167.096589618022,8.439791119374632,1.3148772018666364,7.124913917507996
sto3G,HAl,LiNa,5,2.4000000000000004,6.997459941174084,-156.88777158483623,-159.971675700514,-167.096589618022,10.208818033185764,3.0839041156777682,7.124913917507996
sto3G,HAl,LiNa,1,2.5,7.009210414081065,-155.99378738753626,-159.990632865332,-167.12075489612,11.126967508583732,3.9968454777957447,7.130122030787987
sto3G,HAl,LiNa,2,2.5,7.009210414081065,-160.09088406205234,-159.990632865332,-167.12075489612,7.029870834067651,-0.10025119672033611,7.130122030787987
sto3G,HAl,LiNa,3,2.5,7.009210414081065,-160.5604247445239,-159.990632865332,-167.12075489612,6.560330151596077,-0.5697918791919108,7.130122030787987
sto3G,HAl,LiNa,4,2.5,7.009210414081065,-158.48783820572274,-159.990632865332,-167.12075489612,8.632916690397252,1.5027946596092647,7.130122030787987
sto3G,HAl,LiNa,5,2.5,7.009210414081065,-156.12764885036214,-159.990632865332,-167.12075489612,10.993106045757855,3.862984014969868,7.130122030787987
sto3G,HAl,LiNa,1,2.6,7.020809517635287,-155.98336451758934,-160.002805714748,-167.139721411709,11.156356894119654,4.01944119715867,7.136915696960983
sto3G,HAl,LiNa,2,2.6,7.020809517635287,-160.18158176344753,-160.002805714748,-167.139721411709,6.958139648261465,-0.17877604869951824,7.136915696960983
